expid,year,season,host,route1,route2,campsites,nation,leaders,success1,success2,claimed,disputed,countries,bcdate,smtdate,smttime,smthour,smtmin,smtdays,totdays,termdate,termreason,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,chksum
EVER16167,2016,1,2,N Col-NE Ridge,,"BC(20/04,5200m),ABC(26/04,6400m),C1(30/04,7000m),C2(14/05,7800m),C3(21/05,8300m),Smt(22/05)",Mexico,Jorge Salazar,TRUE,FALSE,FALSE,FALSE,Argentina,2016/4/20,2016/5/22,930,9,30,32,34,2016/5/24,1,8850,FALSE,FALSE,FALSE,3,0,6,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2459592
EVER16168,2016,1,2,N Col-NE Ridge,,"BC,ABC,C1,C2,C3,Smt(22/05)",France,Ara Khatchadourian,TRUE,FALSE,FALSE,FALSE,,  -   -,2016/5/22,1000,10,0,0,0,  -   -,1,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2459592
EVER16169,2016,1,2,N Col-NE Ridge,,"BC(18/04,5200m),ABC(23/04,6400m),C1(27/04,7000m),C2(18/05,7800m),C3(19/05,8200m),Smt(20/05)",Nepal,Chatur Tamang,TRUE,FALSE,FALSE,FALSE,"Canada, Russia",2016/4/18,2016/5/20,300,3,0,32,35,2016/5/23,1,8850,FALSE,FALSE,FALSE,3,0,3,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Makalu Extreme Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459590
EVER16170,2016,1,2,N Col-NE Ridge,,"BC(20/04,4900m),ABC(26/04,6400m),C1(29/04,7000m),C2(21/05,7800m),C3(22/05,8300m),Smt(23/05)",Nepal,Pasang Tendi Sherpa,TRUE,FALSE,FALSE,FALSE,"Argentina, Canada, Mexico, Malaysia, Switzerland",2016/4/20,2016/5/23,946,9,46,33,36,2016/5/26,1,8850,FALSE,FALSE,FALSE,3,0,10,10,0,8,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TAGnepal Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2459593
EVER16171,2016,1,2,N Col-NE Ridge,,"BC(10/05,5200m),ABC(16/05,6400m),C1(18/05,7000m),C2(19/05,7800m),C3(20/05,8300m),Smt(21/05)",Nepal,Pemba Norbu Sherpa,TRUE,FALSE,FALSE,FALSE,Switzerland,2016/5/10,2016/5/21,345,3,45,11,13,2016/5/23,1,8850,FALSE,FALSE,FALSE,3,0,2,2,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,Zimmermann 1st woman to attempt these two summits in a row in the same season,Wild Yak Expeditions,TRUE,TRUE,FALSE,FALSE,TRUE,2459591
EVER16172,2016,1,2,N Col-NE Ridge,,"BC(20/04,5200m,IC(27/04,5900m)ABC(28/04,6400m),C1(03/05,7100m),C2(18/05,7700m),C3(19/05,8300m),Smt(20/05)",India,Shekhar Bachinepally,TRUE,FALSE,FALSE,FALSE,,2016/4/20,2016/5/20,620,6,20,30,34,2016/5/24,1,8850,FALSE,FALSE,FALSE,3,0,8,5,0,9,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"1st Indian Forest Service Officer Prabhakaran
1st Indian Police Service Officer Ms. Ramamurthy",Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459590
EVER16174,2016,1,2,N Col-NE Ridge,,"BC(19/04,5200m),IC(21/04),ABC(22/04,6400m),C1(06/04,7000m),C2(20/05,7500m),C3(21/05,8300m),Smt(22/05)",UK,Chris Harling,TRUE,FALSE,FALSE,FALSE,,2016/4/19,2016/5/22,440,4,40,33,36,2016/5/25,1,8850,FALSE,FALSE,FALSE,3,0,6,4,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Makalu Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2459592
EVER17167,2017,1,2,N Col-NE Ridge,,"BC,ABC,C1,C2,C3,Smt(11/05)",Nepal,Sherpa Rope-Fixing,TRUE,FALSE,FALSE,FALSE,,  -   -,2017/5/11,1400,14,0,0,0,  -   -,1,8850,FALSE,FALSE,FALSE,3,0,0,0,0,9,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459947
EVER17168,2017,1,2,N Col-NE Ridge,,"BC(18/04,5200m),IC(27/04,5700m),ABC(26/04,6400m),C1(30/04,7100m),C2(11/05,7900m),C3(12/05,8300m),Smt(13,16,22/05)",India,Shekhar Bachinepally,TRUE,FALSE,FALSE,FALSE,,2017/4/18,2017/5/13,600,6,0,25,38,2017/5/26,1,8850,FALSE,FALSE,FALSE,3,0,25,16,0,25,21,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459949
EVER17169,2017,1,2,N Col-NE Ridge,,"BC(27/04,5100m),IC(30/04,5800m),ABC(01/05,6400m),C1(05/05,7000m),C2(20/05,7800m),C3(21/05,8300m),Smt(13,19,20,22/05)",Russia,Alex Abramov,TRUE,FALSE,FALSE,FALSE,"Nepal, Poland",2017/4/27,2017/5/13,715,7,15,16,27,2017/5/24,1,8850,FALSE,FALSE,FALSE,3,0,12,11,0,11,10,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,7 Summits Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2459949
EVER17170,2017,1,2,N Col-NE Ridge,,"BC(18/04,4900m),ABC(25/04,6400m),C1()02/05,7000m,C2(19/05,7650m),C3(20/05,8200m),Smt(21/05)",Netherlands,Arnold Coster,TRUE,FALSE,FALSE,FALSE,"Australia, Brazil, Denmark",2017/4/18,2017/5/21,700,7,0,33,39,2017/5/27,1,8850,FALSE,FALSE,FALSE,3,0,8,2,0,8,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459957
EVER17172,2017,1,2,N Col-NE Ridge,,"BC(15/04,4900m),ABC(20/04,6400m),C1(03/05,7000m),C2(20/05,7850m),C3(21/05,8200m),Smt(22,27/05)",USA,David O'Brien,TRUE,FALSE,FALSE,FALSE,"Australia, Austria, UK",2017/4/15,2017/5/22,1400,14,0,37,46,2017/5/31,1,8850,FALSE,FALSE,FALSE,3,0,12,7,0,9,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Snowblindness and frostbite for Mike Hopkins,,Everest Parivar,TRUE,TRUE,FALSE,FALSE,FALSE,2459958
EVER17173,2017,1,2,N Col-NE Ridge,,"BC(16/04,4900m),ABC(25/04,6400m),C1(29/04,7050m),C2(25/05,7650m),C3(26/05,8200m),Smt(27/05)",Switzerland,Kari Kobler,TRUE,FALSE,FALSE,FALSE,"Australia, Germany, UK",2017/4/16,2017/5/27,430,4,30,41,42,2017/5/28,1,8850,FALSE,FALSE,FALSE,3,0,12,10,0,12,10,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Active Holiday Nepal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459963
EVER17175,2017,1,2,N Col-NE Ridge,,"BC(17/04,4900m),ABC(26/04,6400m),C1(04/05,7000m),C2(14/05,7650m),C3(15/05,8200m),Smt(16/05)",UK,Jon Gupta,TRUE,FALSE,FALSE,FALSE,,2017/4/17,2017/5/16,445,4,45,29,32,2017/5/19,1,8850,FALSE,FALSE,FALSE,3,0,2,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"Hughes youngest British person to ever climb Everest from both sides, as well as the 1st English woman and the youngest European woman to achieve this feat",Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2459952
EVER17176,2017,1,2,N Col-NE Ridge,,"BC(14/04,5200m),ABC(18/04,6400m),C1(05/05,7000m),C2(14/05,7650m),C3(15/05,8200m),Smt(16/05)",Germany,Dominik Mueller,TRUE,FALSE,FALSE,FALSE,Austria,2017/4/14,2017/5/16,645,6,45,32,38,2017/5/22,1,8850,FALSE,FALSE,FALSE,3,0,4,2,0,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2459952
EVER17177,2017,1,2,N Col-NE Ridge,,"BC(13/04,4900m),ABC(19/04,6400m),C1(30/04,7000m),C2(19/05,7650m),C3(20/05,8200m),Smt(21/05)",Austria,Daniel Kopp,TRUE,FALSE,FALSE,FALSE,"Germany, Netherlands",2017/4/13,2017/5/21,500,5,0,38,40,2017/5/23,1,8850,FALSE,FALSE,FALSE,3,0,10,7,0,9,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Iceland Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2459957
EVER17178,2017,1,2,N Col-NE Ridge,,"BC(18/04,5200m),ABC(24/04,6400m),C1(29/04,7000m),C2(14/05,7700m),C3(26/05,8300m),Smt(27/05)",UK,Adrian Ballinger,TRUE,FALSE,FALSE,FALSE,"Ecuador, USA",2017/4/18,2017/5/27,545,5,45,39,43,2017/5/31,1,8850,FALSE,FALSE,FALSE,3,0,7,6,0,7,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Shangri-La Nepal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459963
EVER17179,2017,1,2,N Col-NE Ridge,,"BC(20/04,5180m),IC(25/04,5800m),ABC(26/04,6400m),C1(30/04,7100m),C2(17/05,7800m),C3(19/05,8300m),Smt(20/05)",Chile,Ernesto Olivares Miranda,TRUE,FALSE,FALSE,FALSE,,2017/4/20,2017/5/20,845,8,45,30,33,2017/5/23,1,8850,FALSE,FALSE,FALSE,3,0,2,1,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Olivares got frostbite at his right foot and was hospitalized in Kathmandu on 23 May (he will recover 100% according to doctor).,,Shangri-La Nepal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459956
EVER17180,2017,1,2,N Col-NE Ridge,,"BC(14/04,4900m),ABC(20/04,6400m),C1(27/04,7000m),C2(20/05,7650m),C3(21/05,8200m),Smt(22/05)",Nepal,Chatur Tamang,TRUE,FALSE,FALSE,FALSE,"Russia, Ukraine",2017/4/14,2017/5/22,545,5,45,38,41,2017/5/25,1,8850,FALSE,FALSE,FALSE,3,0,6,6,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Makalu Extreme Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459958
EVER17181,2017,1,2,N Col-NE Ridge,,"BC(18/04,4900m),ABC(29/04,6400m),C1(03,18/05,7000m),C2(19/05,7650m),C3(20/05,8200m),Smt(21-22/05)",Nepal,Chhiring Dorje Sherpa,TRUE,FALSE,FALSE,FALSE,"Poland, Sweden, USA",2017/4/18,2017/5/21,700,7,0,33,40,2017/5/28,1,8850,FALSE,FALSE,FALSE,3,0,4,4,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Rolwaling Excursion,TRUE,TRUE,FALSE,FALSE,FALSE,2459957
EVER17182,2017,1,2,N Col-NE Ridge,,"BC(12/04,5200m),ABC(15/04,6400m),C1(25/04,7000m),C2(14/05,7650m),C3(15/05,8300m),Smt(16/05)",UK,Sean James,TRUE,FALSE,FALSE,FALSE,"Slovenia, USA",2017/4/12,2017/5/16,230,2,30,34,39,2017/5/21,1,8850,FALSE,FALSE,FALSE,3,0,5,4,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Makalu Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2459952
EVER17183,2017,1,2,N Col-NE Ridge,,"BC(07/04,5200m),ABC(12/04,6400m),C1(18/04,7000m),C2(20/05,7800m),C3(21/05,8300m),Smt(22/05)",Nepal,Mingma Dorje Sherpa,TRUE,FALSE,FALSE,FALSE,"France, USA",2017/4/7,2017/5/22,415,4,15,45,48,2017/5/25,1,8850,FALSE,FALSE,FALSE,3,0,4,3,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Climbalaya,TRUE,TRUE,FALSE,FALSE,FALSE,2459958
EVER17184,2017,1,2,N Col-NE Ridge,,"BC(16/04,4900m),ABC(23/04,6400m),C1(03/05,7000m),C2(14/05,7650m),C3(15/05,8200m),Smt(16/05)",Russia,Victor Bobok,TRUE,FALSE,FALSE,FALSE,Ukraine,2017/4/16,2017/5/16,530,5,30,30,33,2017/5/19,1,8850,FALSE,FALSE,FALSE,5,0,5,5,0,5,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Climbalaya,TRUE,TRUE,FALSE,FALSE,FALSE,2459952
EVER17185,2017,1,2,N Col-NE Ridge,,"BC(16/04,4900m),ABC(23/04,6400m),C1(27/04,7000m),C2(30/04,7650m),C3(15/05,8200m),Smt(16/05)",Romania,Horia Colibasanu,TRUE,FALSE,FALSE,FALSE,,2017/4/16,2017/5/16,905,9,5,30,34,2017/5/20,1,8850,FALSE,FALSE,FALSE,3,0,1,1,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Cho Oyu Trekking (Climbalaya permit),TRUE,TRUE,FALSE,FALSE,FALSE,2459952
EVER17186,2017,1,2,N Col-NE Ridge,,"BC(17/04,5150m),ABC(28/04,6400m),C1(03/05,7050m),C2(25/05,7700m),C3(26/05,8300m),Smt(27/05)",Japan,Hiroyuki Kuraoka,TRUE,FALSE,FALSE,FALSE,,2017/4/17,2017/5/27,330,3,30,40,43,2017/5/30,1,8850,FALSE,FALSE,FALSE,3,0,6,6,0,6,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Mountain Experience,TRUE,TRUE,FALSE,FALSE,FALSE,2460008
EVER17188,2017,1,2,N Col-NE Ridge,S Col-SE Ridge,"BC(17/04,5180m),ABC(25/04,6400m),C1(29/04,7100m),C2(06/05,7600m),C3(20/05,8300m),Smt(21/05)",Poland,Janusz Adamski,TRUE,FALSE,FALSE,FALSE,,2017/4/17,2017/5/21,800,8,0,34,36,2017/5/23,1,8850,TRUE,FALSE,FALSE,3,0,1,1,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Snowy Horizon Treks (Expedition Himalaya permit),TRUE,TRUE,FALSE,FALSE,FALSE,2460002
EVER17191,2017,1,2,N Col-NE Ridge,,"BC(10/05,4900m),ABC(12/05,6400m),Smt(21,27/05)",Spain,Kilian Jornet,TRUE,FALSE,FALSE,FALSE,France,2017/5/10,2017/5/21,2359,23,59,11,19,2017/5/29,1,8850,FALSE,FALSE,FALSE,3,0,2,1,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Makalu Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2460002
EVER17192,2017,1,2,N Col-NE Ridge,,"BC(17/04,5100m),ABC(24/04,6400m),C1(27/04,7100m),C2(19/05,7700m),C3(20/05,8300m),Smt(21/05)",India,Anita Devi,TRUE,FALSE,FALSE,FALSE,,2017/4/17,2017/5/21,715,7,15,34,37,2017/5/24,1,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Expedition Himalaya,TRUE,TRUE,FALSE,FALSE,FALSE,2460002
EVER17193,2017,1,2,N Col-NE Ridge,,Smt(21/05),India,Deepak Madhusudan Patidar,TRUE,FALSE,FALSE,FALSE,,  -   -,2017/5/21,745,7,45,0,0,  -   -,1,8850,FALSE,FALSE,FALSE,0,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Satori Adventures,TRUE,TRUE,FALSE,FALSE,FALSE,2460002
EVER17194,2017,1,2,N Col-NE Ridge,,"BC,ABC,C1,C2,C3,Smt(23/05)",China,Wangchen Sonam,TRUE,FALSE,FALSE,FALSE,,  -   -,2017/5/23,,,,0,0,  -   -,1,8850,FALSE,FALSE,FALSE,3,0,24,22,0,33,33,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Holy Mountain Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2460004
EVER18105,2018,1,2,N Col-NE Ridge,,"BC(17/04,5300m),ABC(23/04,6400m),C1(02/05,7000m),C2(17/05,7700m),C3(18/05,8200m),Smt(19/05)",Australia,Alyssa Azar,TRUE,FALSE,FALSE,FALSE,France,2018/4/17,2018/5/19,500,5,0,32,36,2018/5/23,1,8850,FALSE,FALSE,FALSE,3,0,3,3,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461626
EVER18166,2018,1,2,N Col-NE Ridge,,"BC(22-25/04,5100m),IC(28/04,5800m),ABC(01/05,6400m),C1(05/05,7000m),C2(07/05,7900m),C3(15/05,8300m),Smt(16-19/05)",Russia,Alex Abramov,TRUE,FALSE,FALSE,FALSE,"Nepal, Poland, Ukraine",2018/4/22,2018/5/16,540,5,40,24,29,2018/5/21,1,8850,FALSE,FALSE,FALSE,3,0,31,29,0,35,28,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Pasang Nuru died in summit attempt (from AMS or exhaustion),,7 Summits Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2461668
EVER18167,2018,1,2,N Col-NE Ridge,,"CBC(18/04,4900m),ABC(24/04,6400m),C1(30/04,7050m),C2(18/05,7900m),C3(19/05,8200m),Smt(20/05)",Netherlands,Arnold Coster,TRUE,FALSE,FALSE,FALSE,"Belgium, Bulgaria, Denmark, France, New Zealand, Sweden, UK, USA",2018/4/18,2018/5/20,330,3,30,32,37,2018/5/25,1,8850,FALSE,FALSE,FALSE,3,0,12,6,0,16,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461672
EVER18168,2018,1,2,N Col-NE Ridge,,"CBC(16/04,4900m),ABC(21/04,6400m),C1(04/05,7000m),C2(17/05,7850m),C3(18/05,8300m),Smt(19/05)",UK,David O'Brien,TRUE,FALSE,FALSE,FALSE,"Australia, Finland, Germany, Paraguay, Sweden, USA",2018/4/16,2018/5/19,820,8,20,33,35,2018/5/21,1,8850,FALSE,FALSE,FALSE,3,0,10,7,0,9,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Everest Parivar,TRUE,TRUE,FALSE,FALSE,FALSE,2461671
EVER18169,2018,1,2,N Col-NE Ridge,,"BC(16/04,4900m),ABC(26/04,6400m),C1(01/05,7000m),C2(13/05,7650m),C3(14/05,8200m),Smt(15/05)",Austria,Andreas Neuschmid,TRUE,FALSE,FALSE,FALSE,Germany,2018/4/16,2018/5/15,900,9,0,29,31,2018/5/17,1,8850,FALSE,FALSE,FALSE,3,0,3,3,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalaya Vision,TRUE,TRUE,FALSE,FALSE,FALSE,2461667
EVER18170,2018,1,2,N Col-NE Ridge,,"BC(09/05,5200m),ABC(10/05,6400m),C1(14/05,7000m),C2(15/05,7700m),Smt(20/05)",UK,Adrian Ballinger,TRUE,FALSE,FALSE,FALSE,"Ecuador, USA",2018/5/11,2018/5/20,526,5,26,9,10,2018/5/21,1,8850,FALSE,FALSE,FALSE,3,0,5,5,0,5,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalaya Vision,TRUE,TRUE,FALSE,FALSE,FALSE,2461672
EVER18172,2018,1,2,N Col-NE Ridge,,"CBC(18/04,4900m),ABC(27/04,6400m),C1(01/05,7050m),C2(15/05,7650m),C3(16/05,8200m),Smt(17/05)",Japan,Hiroyuki Kuraoka,TRUE,FALSE,FALSE,FALSE,Indonesia,2018/4/18,2018/5/17,550,5,50,29,33,2018/5/21,1,8850,FALSE,FALSE,FALSE,3,0,13,9,0,15,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Himalaya Vision,TRUE,TRUE,FALSE,FALSE,FALSE,2461669
EVER18173,2018,1,2,N Col-NE Ridge,,"CBC(14/04,4900m),ABC(22/04,6400m),C1(03/05,7050m),C2(14/05,7800m),C3(15/05,8250m),Smt(16,21/05)",Austria,Lukas Furtenbach,TRUE,FALSE,FALSE,FALSE,"Germany, USA",2018/4/14,2018/5/16,635,6,35,32,38,2018/5/22,1,8850,FALSE,FALSE,FALSE,3,0,10,9,0,14,11,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Iceland Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461668
EVER18174,2018,1,2,N Col-NE Ridge,,"CBC(28/04,4900m),ABC(05/05,6400m),C1(09/05,7000m),C2(20/05,7800m),C3(21/05,8300m),Smt(21-22/05)",UK,Phil Crampton,TRUE,FALSE,FALSE,FALSE,USA,2018/4/28,2018/5/21,2330,23,30,23,0,  -   -,1,8850,FALSE,FALSE,FALSE,3,0,7,5,0,11,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Expedition Himalaya,TRUE,TRUE,FALSE,FALSE,FALSE,2461673
EVER18175,2018,1,2,N Col-NE Ridge,,"CBC(17/04,4900m),ABC(24/04,6400m),C1(01/05,7050m),C2(16/05,7650m),C3(17/05,8200m),Smt(18/05)",UK,Sean James,TRUE,FALSE,FALSE,FALSE,Australia,2018/4/17,2018/5/18,615,61,5,31,32,2018/5/19,1,8850,FALSE,FALSE,FALSE,3,0,5,2,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Makalu Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2461670
EVER18176,2018,1,2,N Col-NE Ridge,,"BC(17/04,5100m),IC(22/04,5750m),ABC(27/04,6400m),C1(01/05,7050m),C2(14/05,7650m),C3(15/05,8200m),Smt(16/05)",Japan,Ryuseki Hiraoka,TRUE,FALSE,FALSE,FALSE,,2018/4/17,2018/5/16,500,5,0,29,30,2018/5/17,1,8850,FALSE,FALSE,FALSE,3,0,2,1,0,3,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Glacier Himalaya Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461668
EVER18177,2018,1,2,N Col-NE Ridge,,"BC(16/04,4900m),ABC(23/04,6400m),C1(29/04,7050m),C2(13/05,7650m),C3(14/05,8200m),Smt(15/05)",Russia,Victor Bobok,TRUE,FALSE,FALSE,FALSE,Ukraine,2018/4/16,2018/5/15,945,9,45,29,31,2018/5/17,1,8850,FALSE,FALSE,FALSE,3,0,6,3,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Climbalaya,TRUE,TRUE,FALSE,FALSE,FALSE,2461667
EVER18178,2018,1,2,N Col-NE Ridge,,"BC(20/04,4900m),ABC(22/04,6400m),C1(11/05,7050m),C2(12/05,7650m),C3(13/05,8200m),Smt(14/05)",Nepal,Anish Luitel,TRUE,FALSE,FALSE,FALSE,,2018/4/20,2018/5/14,1135,11,35,24,27,2018/5/17,1,8850,FALSE,FALSE,FALSE,3,0,1,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Climbalaya,TRUE,TRUE,FALSE,FALSE,FALSE,2461666
EVER18179,2018,1,2,N Col-NE Ridge,,"BC(18/04,4900m),ABC(23/04,6400m),C1(28/04,7050m),C3(15/05,8200m),Smt(15,20/05)",Sweden,Bjorn Lindwall,TRUE,FALSE,FALSE,FALSE,Poland,2018/4/18,2018/5/16,632,6,32,28,35,2018/5/23,1,8850,FALSE,FALSE,FALSE,2,0,4,4,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Rolwaling Excursion,TRUE,TRUE,FALSE,FALSE,FALSE,2461668
EVER18180,2018,1,2,N Col-NE Ridge,,"CBC(17/04,4900m),ABC(24/04,6400m),C1(06/05,7050m),C2(16/05,7650m),C3(17/05,8200m),Smt(18/05)",Canada,Illina Frankiv,TRUE,FALSE,FALSE,FALSE,,2018/4/17,2018/5/18,445,4,45,31,32,2018/5/19,1,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Yeti Expeditions (Mingma Gelu),TRUE,TRUE,FALSE,FALSE,FALSE,2461670
EVER18182,2018,1,2,N Col-NE Ridge,,"BC(18/04,5300m),ABC(24/04,6400m),C1(14/05,7050m),C2,C3(8300m),Smt(18-19/05",Poland,Zbigniew Bak,TRUE,FALSE,FALSE,FALSE,,2018/4/18,2018/5/18,,,,30,0,  -   -,1,8850,FALSE,FALSE,FALSE,2,0,7,2,0,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Climbalaya,TRUE,TRUE,FALSE,FALSE,FALSE,2461670
EVER18183,2018,1,2,N Col-NE Ridge,,"BC(13/04,5200m),ABC(20/04,6500m),C1(30/04,7028m),C2(14/05,7790m),C3(15/05,8300m),Smt(16/05)",China,Tsering Samdrup,TRUE,FALSE,FALSE,FALSE,,2018/4/13,2018/5/16,510,5,10,33,0,  -   -,1,8850,FALSE,FALSE,FALSE,3,0,12,11,0,17,17,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Holy Mountain Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2461668
EVER18184,2018,1,2,N Col-NE Ridge,,"BC(09/04,5200m),ABC(24/04,6500m),C1(27/04,7028m),C2(13/05,7790m),C3(14/05,8300m),Smt(15/05)",China,Huang Nu-Bo,TRUE,FALSE,FALSE,FALSE,,2018/4/9,2018/5/15,535,5,35,36,0,  -   -,1,8850,FALSE,FALSE,FALSE,3,0,15,12,0,19,19,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,FALSE,FALSE,FALSE,2461667
