expid,year,season,host,route1,route2,campsites,nation,leaders,success1,success2,claimed,disputed,countries,bcdate,smtdate,smttime,smthour,smtmin,smtdays,totdays,termdate,termreason,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,chksum
EVER09152,2009,1,1,S Col-SE Ridge,,"BC(05/04),C1(12/04,6000m),C2(14/04,6500m),C3(25/04,7395m),C4(10/05,7900m),Smt(05/20-22)",USA,Eric Simonson,TRUE,FALSE,FALSE,FALSE,"Bulgaria, Canada, Czech Republic, S Africa, UK",2009/4/5,2009/5/5,0400,4,0,30,50,2009/5/25,1,8850,FALSE,FALSE,FALSE,4,2000,20,9,0,42,11,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Beyul Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2461241
EVER09153,2009,1,1,S Col-SE Ridge,,"BC(05/05,5350m),C1(15/04,6100m),C2(17/04,6400m),C3(29/04,7400m),C4(19/05,7600m),Smt(20,22/05)",Singapore,Jane Lee,TRUE,FALSE,FALSE,FALSE,,2009/4/5,2009/5/20,0345,3,45,45,49,2009/5/24,1,8850,FALSE,FALSE,FALSE,4,0,7,5,0,5,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Beyul Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2461256
EVER09154,2009,1,1,S Col-SE Ridge,,"BC(12/04,5350m),C1(20/04,6100m),C2(25/04,6400m),C3(03,16/05,7200m),C4(17/05,7900m),Smt(20/05)",Canada,Tim Rippel,TRUE,FALSE,FALSE,FALSE,"Germany, Israel, Mexico",2009/4/12,2009/5/20,0830,8,30,38,41,2009/5/23,1,8850,FALSE,FALSE,FALSE,4,0,10,4,0,12,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Senge Treks & Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,2461256
EVER09155,2009,1,1,S Col-SE Ridge,,"BC(11/04,5350m),C1(20/04,6000m),C2(22/04,6500m),C3(29/04,7300m),C4(18/05,7900m),Smt(19-20/05)",UK,Adele Pennington,TRUE,FALSE,FALSE,FALSE,"Slovenia, Spain, USA",2009/4/11,2009/5/19,0717,7,17,38,43,2009/5/24,1,8850,FALSE,FALSE,FALSE,4,400,17,9,0,13,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Summit Nepal Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461255
EVER09156,2009,1,1,S Col-SE Ridge,,"BC(15/04,5400m),C1(20/04,6000m),C2(26/04,6400m),C3(02/05,7000m),C4(19/05,7900m),Smt(20-21/05)",Russia,Alex Abramov,TRUE,FALSE,FALSE,FALSE,"Canada, France, Moldova, Netherlands, UK, USA",2009/4/15,2009/5/20,0500,5,0,35,42,2009/5/27,1,8850,FALSE,FALSE,FALSE,4,0,14,12,0,11,10,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Snowblindness by Cherny,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461256
EVER09157,2009,1,1,S Col-SE Ridge,,"BC(15/04,5350m),C1(23/04,6035m),C2(25/04,6500m),C3(04/05,7300m),C4(21/05,7400m),Smt(23/05)",USA,Vernon Tejas,TRUE,FALSE,FALSE,FALSE,"Canada, France, New Zealand, Panama",2009/4/15,2009/5/5,0740,7,40,20,41,2009/5/26,1,8850,FALSE,FALSE,FALSE,4,1500,19,11,0,22,10,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Sherpa Shangri-La Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461241
EVER09159,2009,1,1,S Col-SE Ridge,,"BC(19/04),C1(28/04,6050m),C2(05/05,6400m),C3(19/05,7200m),C4(20/05,7900m),Smt(21/05)",India,Col. Mangal Murti Masur,TRUE,FALSE,FALSE,FALSE,,2009/4/19,2009/5/21,0600,6,0,32,37,2009/5/26,1,8850,FALSE,FALSE,FALSE,4,0,18,10,0,11,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Himalaya Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,2461257
EVER09160,2009,1,1,S Col-SE Ridge,,"BC(13/04,5300m),C2(6400m),C4(18/05,7900m),Smt(19/05)",Russia,Boris Korshunov,TRUE,FALSE,FALSE,FALSE,,2009/4/13,2009/5/19,0445,4,45,36,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,2,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461255
EVER09161,2009,1,1,S Col-SE Ridge,,"BC(16/04,5300m),C1(30/04,5850m),C2(01/05,6400m),xxx(03/05,6700m)",USA,Robert Link,FALSE,FALSE,FALSE,FALSE,,2009/4/16,2009/5/3,,,,17,34,2009/5/20,4,6700,FALSE,FALSE,FALSE,2,0,4,0,0,3,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,Mountain Tribes Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461239
EVER09168,2009,1,1,S Col-SE Ridge,,"BC(07/04,5700m),C1(29/04,6057m),C2(151/04,6493m),C3(02/05,7249m),C4(04/05,7000m),Smt(05/21-23)",New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,"Belgium, France, Germany, Ireland, Japan, Mexico, Norway, S Africa, UK, USA",2009/4/7,2009/5/5,1238,12,38,28,50,2009/5/27,1,8850,FALSE,FALSE,FALSE,4,0,37,28,0,26,25,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,Reached C3 on 1 May during acclimatization climb,Mountain Experience,TRUE,TRUE,FALSE,FALSE,FALSE,2461241
EVER09169,2009,1,1,S Col-SE Ridge,,"BC(14/04,5350m),C1(19/04,6000m),C2(24/04,6300m),C3(09/05,7200m),C4(19/05,7950m),Smt(21/05)",UK,"Henry Todd, Kenton Cool",TRUE,FALSE,FALSE,FALSE,"Hungary, Mexico, USA",2009/4/14,2009/5/21,0430,4,30,37,39,2009/5/23,1,8850,FALSE,FALSE,FALSE,4,0,8,6,0,7,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461257
EVER09171,2009,1,1,S Col-SE Ridge,,"BC(18/04,5400m),C2(25/04,6400m),C3(17/05,7200m),C4(18/05,9750m),Smt(19/05)",Nepal,Junita Sambahamphe,TRUE,FALSE,FALSE,FALSE,,2009/4/18,2009/5/19,1030,10,30,31,37,2009/5/25,1,8850,FALSE,FALSE,FALSE,3,0,1,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Sambahamphe had problem in her leg while going to South Col (cold feet),1st female from Limbu community,World Summit Explorer,TRUE,TRUE,FALSE,FALSE,FALSE,2461255
EVER09172,2009,1,1,S Col-SE Ridge,,"BC(20/04,5120m),C1(28/04,6000m),C2(29/04,6400m),C3(17/05,7000m),C4(18/05,7920m),Smt(19/05)",USA,Steve Lem,TRUE,FALSE,FALSE,FALSE,,2009/4/20,2009/5/19,1000,10,0,29,36,2009/5/26,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,Steve Lem completed Seven Summits,World Summit Explorer,TRUE,TRUE,FALSE,FALSE,FALSE,2461255
EVER09173,2009,1,1,S Col-SE Ridge,,"BC(30/03,5400m),C1(18/04,6200m),C2(26/04,6500m),C3(30/04,7225m),C4(17/05,7950m),Smt(19/05)",S Korea,Joo Jung-Soo,TRUE,FALSE,FALSE,FALSE,,2009/3/30,2009/5/19,0800,8,0,50,54,2009/5/23,1,8850,FALSE,FALSE,FALSE,4,0,9,5,0,5,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Trekking Camp Nepal,TRUE,TRUE,FALSE,FALSE,FALSE,2461255
EVER09175,2009,1,1,S Col-SE Ridge,,"C3(19/05,7200m),C4(20/05,7900m),Smt(21/05)",Italy,Sergio Martini,TRUE,FALSE,FALSE,FALSE,,  -   -,2009/5/21,0600,6,0,0,0,  -   -,1,8850,FALSE,FALSE,FALSE,2,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Prestige Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2461257
EVER09177,2009,1,1,S Col-SE Ridge,,"BC(15/04,5400m),C2(22/04,6400m),C3(29/04,7300m),C4(19/05,8000m),xxx(20/05,8200-8300m)",USA,Cho Young-Jay,FALSE,FALSE,FALSE,FALSE,,2009/4/15,2009/5/20,,,,35,38,2009/5/23,9,8300,FALSE,FALSE,FALSE,3,0,1,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,NE-KO Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461256
EVER09178,2009,1,1,S Col-SE Ridge,,"BC(12/03,5300m),C2(23/04,6300m),xxx(07/05,7000m)",Germany,Michel Niemeier,FALSE,FALSE,FALSE,FALSE,,2009/3/12,2009/5/7,,,,56,58,2009/5/9,7,7000,FALSE,FALSE,FALSE,1,0,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,Himalayan Windhorse Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2461243
EVER09302,2009,3,1,S Col-SE Ridge,,"BC(02/09),C1(16/09,6000m),C2(22/09,6300m),C3(30/09,7000m),xxx(01/10,7200m)",India,Harbhajan Singh,FALSE,FALSE,FALSE,FALSE,,2009/9/2,2009/10/1,,,,29,34,2009/10/6,5,7200,FALSE,FALSE,FALSE,3,3500,28,0,0,5,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,Himalaya Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,2461435
EVER10101,2010,1,1,S Col-SE Ridge,,"Smt(17,22/05)",Nepal,Dawa Steven Sherpa,TRUE,FALSE,FALSE,FALSE,"Canada, Finland, India, Mexico, USA",2010/4/11,2010/5/17,1130,11,30,36,45,2010/5/26,1,8850,FALSE,FALSE,FALSE,0,0,11,7,0,10,9,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10104,2010,1,1,S Col-SE Ridge,,"BC(14/04,5350m),C1(25/04,6100m),C2(27/04,6500m),xxx.Mbrs(27/04,6500m),xxx.Shrpa(28/04,7300m)",USA,Jim Williams,FALSE,FALSE,FALSE,FALSE,,2010/4/14,2010/4/27,,,,13,26,2010/5/10,10,7300,FALSE,FALSE,FALSE,2,0,2,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Sherpa Shangri-La Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461644
EVER10105,2010,1,1,S Col-SE Ridge,,"BC(19/04,5300m),C1(20/04,5800m),C2(22/04,6500m),C3(14/05,7250m),C4(15/05,7900m),Smt(19/05)",USA,Wally Berg,TRUE,FALSE,FALSE,FALSE,Canada,2010/4/10,2010/5/17,0840,8,40,37,41,2010/5/21,1,8850,FALSE,FALSE,FALSE,4,0,3,2,0,5,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Peak Promotion,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10106,2010,1,1,S Col-SE Ridge,,"BC(10/04,5350m),C1(16/04,6100m),C2(23/04,6400m),C3(28/04,7100m),C4(16/05,8000m),Smt(17/05)",Spain,Albert Bosch,TRUE,FALSE,FALSE,FALSE,,2010/4/10,2010/5/17,1217,12,17,37,40,2010/5/20,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10107,2010,1,1,S Col-SE Ridge,,"BC(13/04,5360m),C1(19/04,6300m),C2(20/04,6450m),C3(4/05,7200m),C4(22/05,7900m),Smt(23/05)",USA,Dave Morton,TRUE,FALSE,FALSE,FALSE,,2010/4/13,2010/5/23,1015,10,15,40,43,2010/5/26,1,8850,FALSE,FALSE,FALSE,4,0,2,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Sherpa Shangri-La Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461670
EVER10108,2010,1,1,S Col-SE Ridge,,"BC(08/04,5400m),C1(19/04,6100m),C2(20/04,6400m),C3(23/04,7200m),C4(15/05,7980m),Smt(17/05)",S Korea,Sung Gi-Jin,TRUE,FALSE,FALSE,FALSE,,2010/4/8,2010/5/17,0750,7,50,39,42,2010/5/20,1,8850,FALSE,FALSE,FALSE,4,0,4,3,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Trekking Camp Nepal,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10110,2010,1,1,S Col-SE Ridge,,"BC(19/04,5350m),C2(01/05,6400m),C3(21/05,7100m),C4(22/05,8000m),Smt(23/05)",Switzerland,Dario Schwoerer,TRUE,FALSE,FALSE,FALSE,,2010/4/19,2010/5/23,0530,5,30,34,37,2010/5/26,1,8850,FALSE,FALSE,FALSE,3,0,2,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Active Holiday Nepal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461670
EVER10111,2010,1,1,S Col-SE Ridge,,"BC(17/04,5350m),C1(22/04,6100m),C2(23/04,6500m),C3(28/04,7200m),C4(17/05,7900m),Smt(17/05)",China,Huang Nu-Bo,TRUE,FALSE,FALSE,FALSE,,2010/4/17,2010/5/17,,,,30,33,2010/5/20,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Peak Promotion,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10112,2010,1,1,S Col-SE Ridge,,"BC(11/04,5350m),C1(15/04,6100m),C2(22/04,6400m),C3(24/04,7100m),C4(16/05,8000m),Smt(17/05)",Colombia,Juan Pablo Ruiz,TRUE,FALSE,FALSE,FALSE,,2010/4/11,2010/5/17,1120,11,20,36,40,2010/5/21,1,8850,FALSE,FALSE,FALSE,4,0,4,2,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Arun Treks/Ang Nuru,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10115,2010,1,1,S Col-SE Ridge,,"BC(07/04,5350m),C2(17/04,6400m),C4(06/05,8000m),Smt(07/05)",Ireland,Domhnall O'Douchartaigh,TRUE,FALSE,FALSE,FALSE,,2010/4/7,2010/5/7,0600,6,0,30,33,2010/5/10,1,8850,FALSE,FALSE,FALSE,2,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Peak Promotion,TRUE,TRUE,FALSE,FALSE,FALSE,2461654
EVER10116,2010,1,1,S Col-SE Ridge,,"BC(24/04,5300m),C2(20/05,6600m),C4(21/05,8000m),Smt(22-23/05)",Nepal,Namgyal Sherpa,TRUE,FALSE,FALSE,FALSE,,2010/4/24,2010/5/22,0845,8,45,28,38,2010/6/1,1,8850,FALSE,FALSE,FALSE,2,0,25,6,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Mountain Consult,TRUE,TRUE,FALSE,FALSE,FALSE,2461669
EVER10118,2010,1,1,S Col-SE Ridge,,"BC(06/04,5350m),C2(14/04,6400m),C3(10/05,7100m),C4(22/05,8000m),Smt(23/05)",Mexico,Aldo Valencia,TRUE,FALSE,FALSE,FALSE,,2010/4/6,2010/5/23,0815,8,15,47,50,2010/5/26,1,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Infection on back of leg,,Mountain Tribes Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461670
EVER10122,2010,1,1,S Col-SE Ridge,,"BC(04/04,5350m),C1(16/04,5900m),C2(20/04,6500m),C3(22/04,7200m),C4(16/05,7950m),Smt(17/05)",Nepal,Prem Dorchi Lama,TRUE,FALSE,FALSE,FALSE,,2010/4/4,2010/5/17,0728,7,28,43,46,2010/5/20,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,1st person to climb Everest from Karnali zone,Nima Gombu Sherpa (Trekking Camp Nepal permit),TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10124,2010,1,1,S Col-SE Ridge,,"BC(23/04,5800m),C1(29/04,6100m),C2(04/05,6400m),C3(11/05,7100m),C4(22/05,7950m),Smt(23/05)",France,Luc Boisnard,TRUE,FALSE,FALSE,FALSE,,2010/4/23,2010/5/23,0500,5,0,30,32,2010/5/25,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,10,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Expes.com Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461670
EVER10126,2010,1,1,S Col-SE Ridge,,"BC(11/04,5350m),C1(18/04,6100m),C2(25/04,6500m),C3(21/05,7180m),C4(22/05,7900m),Smt(23/05)",USA,Guillermo (Willie) Benegas,TRUE,FALSE,FALSE,FALSE,"Argentina, Canada, Guatemala, Italy",2010/4/11,2010/5/23,0823,8,23,42,48,2010/5/29,1,8850,FALSE,FALSE,FALSE,4,1000,10,9,0,6,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,McLean had kidney stone problem,,High Altitude Dreams,TRUE,TRUE,FALSE,FALSE,FALSE,2461670
EVER10127,2010,1,1,S Col-SE Ridge,,"BC(14/04,5200m),C1(17/04,6100m),C2(26/04,6400m),C3(28/04,7200m),C4(15/05,7900m),Smt(17/05)",Portugal,Angelo Sousa,TRUE,FALSE,FALSE,FALSE,,2010/4/14,2010/5/17,0745,7,45,33,36,2010/5/20,1,8850,FALSE,FALSE,FALSE,4,0,2,1,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,1st Portuguese from south side,Trekking Camp Nepal permit,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10128,2010,1,1,S Col-SE Ridge,,"BC(12/04,5350m),C1(23/04,6000m),C2(24/04,6400m),C3(28/04,7000m),C4(15/05,7900m),Smt(17/05)",S Korea,Yoon Wang-Yong,TRUE,FALSE,FALSE,FALSE,,2010/4/12,2010/5/17,1130,11,30,35,39,2010/5/21,1,8850,FALSE,FALSE,FALSE,4,0,4,2,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Yoon got frostbite in middle finger on right hand and both toes,,Windhorse Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10130,2010,1,1,S Col-SE Ridge,,"BC(23/04,5350m),C2(26/04,6400m),C4(22/05,8000m),Smt(23/05)",Austria,Robert Miller,TRUE,FALSE,FALSE,FALSE,,2010/4/23,2010/5/23,0600,6,0,30,32,2010/5/25,1,8850,FALSE,FALSE,FALSE,2,0,2,2,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Frostbite 3rd degree by Ranner on right hand,,Active Holiday Nepal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461670
EVER10133,2010,1,1,S Col-SE Ridge,,"BC(09/04,5350m),C1(16/04,6100m),C2(22/04,6400m),C3(22/05,7100m),C4(23/05,8000m),Smt(25/05)",Canada,John Furneaux,TRUE,FALSE,FALSE,FALSE,,2010/4/9,2010/5/25,0915,9,15,46,49,2010/5/28,1,8850,FALSE,FALSE,FALSE,4,0,3,2,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461672
EVER10135,2010,1,1,S Col-SE Ridge,,"BC(05/04,5350m),C1(17/04,6100m),C2(21/04,6400m),C3(30/04,7100m),C4(21/05,8000m),Smt(22/05)",Finland,Mikko Vermas,TRUE,FALSE,FALSE,FALSE,,2010/4/5,2010/5/22,0803,8,3,47,51,2010/5/26,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461669
EVER10136,2010,1,1,S Col-SE Ridge,,"BC(12/04,5300m),C1(20/04,6100m),C2(01/05,6450m),C3(03/05,7100m),C4(15/05,7950m),Smt(17/05)",Mexico,Ignacio Ananya,TRUE,FALSE,FALSE,FALSE,,2010/4/12,2010/5/17,1110,11,10,35,46,  -   -,7,8850,FALSE,FALSE,FALSE,4,0,5,2,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Ignacio Anaya & Gustavo Flores frostbite; Delgadillo suffered from chest pain,1st person to top Everest from Tijuana (6th or 7th Mexican woman),Monterosa Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10137,2010,1,1,S Col-SE Ridge,,"BC(14/04,5300m),C1(21/04,6000m),C2(27/04,6400m),C3(29/04,7300m),C4(15/05,7950m),Smt(17/05)",India,Basanta Singha Roy,TRUE,FALSE,FALSE,FALSE,,2010/4/14,2010/5/17,0740,7,40,33,38,2010/5/22,1,8850,FALSE,FALSE,FALSE,4,0,5,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Loben Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10140,2010,1,1,S Col-SE Ridge,,"BC(10/04,5350m),C1(25/04,6050m),C2(26/04,6500m),C3(14/05,7200m),C4(15/05,7900m),Smt(17/05)",S Korea,Heo Young-Ho,TRUE,FALSE,FALSE,FALSE,,2010/4/10,2010/5/17,0840,8,40,37,43,2010/5/23,1,8850,FALSE,FALSE,FALSE,4,0,7,4,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461664
EVER10146,2010,1,1,S Col-SE Ridge,,"BC(09/04,5350m),C1(20/04,6100m),C2(21/04,6400m),C3(03/05,7200m),C4(22/05,8000m),Smt(23/05)",S Africa,Ronald Muhl,TRUE,FALSE,FALSE,FALSE,"Australia, New Zealand",2010/4/9,2010/5/23,0519,5,19,44,48,2010/5/27,1,8850,FALSE,FALSE,FALSE,4,0,10,5,0,8,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461670
EVER10147,2010,1,1,S Col-SE Ridge,,"BC(29/04),C1(05/05,6100m),C2(06/05,6700m),C3(20/05,7300m),C4(21/05,7900m),Smt(22/05)",Japan,Michihiro Kadoya,TRUE,FALSE,FALSE,FALSE,,2010/4/29,2010/5/22,1100,11,0,23,27,2010/5/26,1,8850,FALSE,FALSE,FALSE,4,0,2,2,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Cosmo Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461669
